timestamp,temperature_2m,relativehumidity_2m,precipitation,pressure_msl,windspeed_10m,winddirection_10m,boundary_layer_height,shortwave_radiation_sum,hour_of_day,day_of_week,month_of_year,is_weekend
2022-12-31 23:00:00-08:00,13.953,95.5496,7.1,1007.1,36.06474,183.43356,780.0,,23,5,12,True
2023-01-01 00:00:00-08:00,13.353001,92.444466,2.0,1007.3,22.915916,226.27295,640.0,10.31,0,6,1,True
2023-01-01 01:00:00-08:00,13.203,93.046425,0.7,1005.9,7.072878,255.2564,460.0,10.31,1,6,1,True
2023-01-01 02:00:00-08:00,12.403,93.93211,0.0,1005.5,9.114471,260.9098,300.0,10.31,2,6,1,True
2023-01-01 03:00:00-08:00,11.153,93.561,0.0,1005.4,9.605998,257.00537,260.0,10.31,3,6,1,True
2023-01-01 04:00:00-08:00,10.853001,94.174644,0.0,1006.0,5.00128,300.25635,240.0,10.31,4,6,1,True
2023-01-01 05:00:00-08:00,11.203,93.87638,0.2,1005.6,5.154415,114.775116,250.0,10.31,5,6,1,True
2023-01-01 06:00:00-08:00,9.853001,97.02573,0.0,1007.1,5.3517847,289.6539,105.0,10.31,6,6,1,True
2023-01-01 07:00:00-08:00,8.803,97.001236,0.0,1007.5,7.628263,289.29013,130.0,10.31,7,6,1,True
2023-01-01 08:00:00-08:00,10.253,93.20238,0.0,1007.4,10.587918,305.31128,230.0,10.31,8,6,1,True
2023-01-01 09:00:00-08:00,12.203,87.879776,0.0,1007.6,6.87779,263.9911,335.0,10.31,9,6,1,True
2023-01-01 10:00:00-08:00,13.553,73.98045,0.0,1008.1,8.350138,277.4313,535.0,10.31,10,6,1,True
2023-01-01 11:00:00-08:00,14.703,67.74959,0.0,1007.6,11.874544,284.03625,770.0,10.31,11,6,1,True
2023-01-01 12:00:00-08:00,15.703,58.16779,0.0,1006.7,12.979984,289.44012,970.0,10.31,12,6,1,True
2023-01-01 13:00:00-08:00,16.153,50.98909,0.0,1005.8,15.937878,288.43503,1165.0,10.31,13,6,1,True
2023-01-01 14:00:00-08:00,15.853001,52.15473,0.0,1006.0,16.418526,307.87503,1050.0,10.31,14,6,1,True
2023-01-01 15:00:00-08:00,15.453,52.4092,0.0,1006.5,14.529915,318.01285,680.0,10.31,15,6,1,True
2023-01-01 16:00:00-08:00,14.503,58.47011,0.0,1007.2,14.182355,293.9625,680.0,10.31,16,6,1,True
2023-01-01 17:00:00-08:00,12.253,60.81113,0.0,1007.5,13.849477,297.8972,215.0,10.31,17,6,1,True
2023-01-01 18:00:00-08:00,11.253,58.26921,0.0,1008.4,14.003028,313.95847,185.0,10.31,18,6,1,True
2023-01-01 19:00:00-08:00,11.053,58.424923,0.0,1009.5,13.089354,328.4958,180.0,10.31,19,6,1,True
2023-01-01 20:00:00-08:00,10.803,57.950245,0.0,1010.4,16.279802,341.9656,125.0,10.31,20,6,1,True
2023-01-01 21:00:00-08:00,10.603001,58.726486,0.0,1010.5,13.849477,332.1028,50.0,10.31,21,6,1,True
2023-01-01 22:00:00-08:00,10.003,61.125877,0.0,1010.7,14.512064,299.74478,25.0,10.31,22,6,1,True
2023-01-01 23:00:00-08:00,9.153,64.485985,0.0,1011.3,18.998314,279.81924,25.0,10.31,23,6,1,True
2023-01-02 00:00:00-08:00,8.703,66.70986,0.0,1011.6,17.414474,299.74478,25.0,7.11,0,0,1,False
2023-01-02 01:00:00-08:00,7.4529996,72.10882,0.0,1011.8,12.031756,308.92755,25.0,7.11,1,0,1,False
2023-01-02 02:00:00-08:00,6.1029997,77.99502,0.0,1011.6,7.5942082,328.5705,30.0,7.11,2,0,1,False
2023-01-02 03:00:00-08:00,5.153,80.963715,0.0,1012.2,6.162207,353.29025,25.0,7.11,3,0,1,False
2023-01-02 04:00:00-08:00,5.303,86.32084,0.0,1012.4,4.802999,12.99463,30.0,7.11,4,0,1,False
2023-01-02 05:00:00-08:00,5.3529997,85.41584,0.0,1012.9,3.4152596,18.435053,35.0,7.11,5,0,1,False
2023-01-02 06:00:00-08:00,5.553,87.571594,0.0,1013.2,8.311245,72.34979,35.0,7.11,6,0,1,False
2023-01-02 07:00:00-08:00,6.053,92.33369,0.0,1014.4,6.439876,63.435013,40.0,7.11,7,0,1,False
2023-01-02 08:00:00-08:00,7.4529996,85.34478,0.0,1015.2,6.3690495,42.709366,35.0,7.11,8,0,1,False
2023-01-02 09:00:00-08:00,10.103001,75.164604,0.0,1015.9,7.7043357,52.594578,90.0,7.11,9,0,1,False
2023-01-02 10:00:00-08:00,11.853001,71.68971,0.0,1016.5,10.390226,104.03627,390.0,7.11,10,0,1,False
2023-01-02 11:00:00-08:00,12.603001,71.099945,0.0,1016.3,11.269782,116.56499,675.0,7.11,11,0,1,False
2023-01-02 12:00:00-08:00,13.203,66.06659,0.0,1015.5,9.387651,122.471176,740.0,7.11,12,0,1,False
2023-01-02 13:00:00-08:00,13.553,64.35627,0.0,1015.4,6.3690495,132.70937,865.0,7.11,13,0,1,False
2023-01-02 14:00:00-08:00,13.753,63.742973,0.0,1014.8,6.6185193,112.38018,630.0,7.11,14,0,1,False
2023-01-02 15:00:00-08:00,13.503,66.5848,0.0,1014.9,5.6233797,140.19447,530.0,7.11,15,0,1,False
2023-01-02 16:00:00-08:00,12.303,68.64895,0.0,1015.2,4.5536795,108.43504,580.0,7.11,16,0,1,False
2023-01-02 17:00:00-08:00,11.403,84.90142,0.3,1016.5,5.1544156,257.90524,130.0,7.11,17,0,1,False
2023-01-02 18:00:00-08:00,10.853001,85.706985,0.6,1017.0,1.8,36.86999,215.0,7.11,18,0,1,False
2023-01-02 19:00:00-08:00,10.203,85.63875,0.5,1016.5,5.8048253,60.255207,225.0,7.11,19,0,1,False
2023-01-02 20:00:00-08:00,9.853001,84.72988,0.3,1016.7,10.137692,73.49557,205.0,7.11,20,0,1,False
2023-01-02 21:00:00-08:00,9.603001,81.84721,0.1,1016.8,11.928989,95.19434,150.0,7.11,21,0,1,False
2023-01-02 22:00:00-08:00,9.253,85.831764,0.1,1017.4,9.9571085,102.5288,85.0,7.11,22,0,1,False
2023-01-02 23:00:00-08:00,9.403,87.92543,0.0,1017.1,13.797913,74.875946,80.0,7.11,23,0,1,False
2023-01-03 00:00:00-08:00,9.553,85.86304,0.3,1016.8,12.24,90.0,105.0,2.25,0,1,1,False
2023-01-03 01:00:00-08:00,9.553,87.04389,0.1,1016.2,14.471821,84.2895,95.0,2.25,1,1,1,False
2023-01-03 02:00:00-08:00,9.603001,88.84624,0.4,1016.0,17.727943,77.09259,270.0,2.25,2,1,1,False
2023-01-03 03:00:00-08:00,9.803,88.8629,0.6,1015.5,19.110542,86.76037,330.0,2.25,3,1,1,False
2023-01-03 04:00:00-08:00,9.853001,83.009514,1.6,1017.0,18.486622,83.29026,335.0,2.25,4,1,1,False
2023-01-03 05:00:00-08:00,10.353001,81.386795,0.2,1016.5,17.518356,80.53775,330.0,2.25,5,1,1,False
2023-01-03 06:00:00-08:00,10.353001,81.10908,0.2,1016.5,16.954432,86.347855,340.0,2.25,6,1,1,False
2023-01-03 07:00:00-08:00,10.203,80.81169,0.1,1017.2,16.954432,86.347855,365.0,2.25,7,1,1,False
2023-01-03 08:00:00-08:00,10.653,81.426674,0.1,1017.3,20.598795,84.98698,360.0,2.25,8,1,1,False
2023-01-03 09:00:00-08:00,11.553,81.545555,0.0,1017.8,19.813087,87.91749,385.0,2.25,9,1,1,False
2023-01-03 10:00:00-08:00,12.003,80.23856,0.0,1018.2,21.24,90.0,510.0,2.25,10,1,1,False
2023-01-03 11:00:00-08:00,12.703,79.79744,0.1,1018.2,17.414476,97.12492,635.0,2.25,11,1,1,False
2023-01-03 12:00:00-08:00,13.003,78.510254,0.3,1017.3,19.829433,93.12207,640.0,2.25,12,1,1,False
2023-01-03 13:00:00-08:00,13.753,76.544304,0.2,1016.4,21.647945,93.814,650.0,2.25,13,1,1,False
2023-01-03 14:00:00-08:00,13.753,78.885086,0.2,1016.6,16.563911,88.75467,560.0,2.25,14,1,1,False
2023-01-03 15:00:00-08:00,13.753,79.94553,0.1,1016.5,14.764389,88.60285,555.0,2.25,15,1,1,False
2023-01-03 16:00:00-08:00,14.053,85.18828,0.1,1017.1,11.440978,102.72436,555.0,2.25,16,1,1,False
2023-01-03 17:00:00-08:00,13.403,88.56988,0.2,1016.7,12.496719,101.63361,505.0,2.25,17,1,1,False
2023-01-03 18:00:00-08:00,13.053,88.24742,0.4,1017.4,16.167967,101.560104,465.0,2.25,18,1,1,False
2023-01-03 19:00:00-08:00,13.203,88.26039,0.3,1018.1,15.328561,99.46225,390.0,2.25,19,1,1,False
2023-01-03 20:00:00-08:00,13.453,87.410614,0.0,1018.5,13.75558,96.00892,365.0,2.25,20,1,1,False
2023-01-03 21:00:00-08:00,13.503,86.55178,0.0,1018.6,15.4800005,90.0,385.0,2.25,21,1,1,False
2023-01-03 22:00:00-08:00,13.603001,85.706215,0.2,1018.5,17.643673,91.16911,380.0,2.25,22,1,1,False
2023-01-03 23:00:00-08:00,13.353001,87.6912,1.0,1019.2,12.57426,103.24053,330.0,2.25,23,1,1,False
2023-01-04 00:00:00-08:00,12.953,91.20912,1.6,1019.0,14.003029,107.96923,350.0,1.99,0,2,1,False
2023-01-04 01:00:00-08:00,12.603001,95.18924,1.5,1018.8,14.830076,95.572105,355.0,1.99,1,2,1,False
2023-01-04 02:00:00-08:00,13.053,90.91495,0.0,1018.5,18.03237,93.43356,230.0,1.99,2,2,1,False
2023-01-04 03:00:00-08:00,13.153,90.32331,0.0,1018.3,15.683776,99.24603,205.0,1.99,3,2,1,False
2023-01-04 04:00:00-08:00,13.303,93.051674,0.0,1017.6,11.5199995,90.0,255.0,1.99,4,2,1,False
2023-01-04 05:00:00-08:00,12.953,95.20208,0.0,1017.7,18.218275,119.604355,330.0,1.99,5,2,1,False
2023-01-04 06:00:00-08:00,13.253,92.74348,0.1,1019.1,14.973577,117.18103,360.0,1.99,6,2,1,False
2023-01-04 07:00:00-08:00,13.303,92.74621,0.0,1019.0,14.77755,87.20736,335.0,1.99,7,2,1,False
2023-01-04 08:00:00-08:00,13.353001,88.858864,0.8,1019.0,12.620554,86.729576,390.0,1.99,8,2,1,False
2023-01-04 09:00:00-08:00,13.703,90.06602,2.0,1019.7,15.815435,101.821465,460.0,1.99,9,2,1,False
2023-01-04 10:00:00-08:00,14.203,90.99245,0.5,1019.8,18.0036,101.53459,550.0,1.99,10,2,1,False
2023-01-04 11:00:00-08:00,14.753,89.26423,0.2,1019.7,17.298738,102.01146,645.0,1.99,11,2,1,False
2023-01-04 12:00:00-08:00,14.703,89.84543,1.6,1018.6,16.862455,106.11349,610.0,1.99,12,2,1,False
2023-01-04 13:00:00-08:00,14.403,96.81399,2.8,1018.2,13.746156,135.0001,510.0,1.99,13,2,1,False
2023-01-04 14:00:00-08:00,15.203,93.755356,0.8,1017.8,15.30741,138.81418,605.0,1.99,14,2,1,False
2023-01-04 15:00:00-08:00,14.903,96.20212,0.1,1017.5,16.595179,130.60121,535.0,1.99,15,2,1,False
2023-01-04 16:00:00-08:00,15.303,90.476265,0.1,1017.1,13.830749,128.65984,520.0,1.99,16,2,1,False
2023-01-04 17:00:00-08:00,14.153,97.43903,3.5,1017.4,15.034041,163.30067,405.0,1.99,17,2,1,False
2023-01-04 18:00:00-08:00,13.703,98.38696,0.7,1018.1,13.779114,160.1447,450.0,1.99,18,2,1,False
2023-01-04 19:00:00-08:00,13.603001,99.028656,0.7,1017.8,11.983188,147.26479,465.0,1.99,19,2,1,False
2023-01-04 20:00:00-08:00,13.853001,96.17158,1.3,1018.0,13.905509,158.74942,495.0,1.99,20,2,1,False
2023-01-04 21:00:00-08:00,13.653,97.42918,0.3,1018.0,11.966954,164.2913,505.0,1.99,21,2,1,False
2023-01-04 22:00:00-08:00,13.653,94.91671,0.2,1017.9,12.819235,128.15727,480.0,1.99,22,2,1,False
2023-01-04 23:00:00-08:00,13.503,89.164925,0.1,1017.4,16.42247,116.00329,440.0,1.99,23,2,1,False
2023-01-05 00:00:00-08:00,13.003,89.71693,0.0,1017.4,16.965895,107.281586,455.0,6.49,0,3,1,False
2023-01-05 01:00:00-08:00,12.703,89.694,0.6,1018.2,16.65754,96.203354,480.0,6.49,1,3,1,False
2023-01-05 02:00:00-08:00,12.153,94.54478,2.7,1018.1,14.205182,98.74608,365.0,6.49,2,3,1,False
2023-01-05 03:00:00-08:00,12.003,94.53851,3.0,1018.1,17.651016,101.768265,505.0,6.49,3,3,1,False
2023-01-05 04:00:00-08:00,12.303,93.61709,3.8,1016.9,18.204042,114.53771,580.0,6.49,4,3,1,False
2023-01-05 05:00:00-08:00,12.203,95.1745,1.2,1016.5,17.072504,114.94388,555.0,6.49,5,3,1,False
2023-01-05 06:00:00-08:00,12.103001,93.918236,2.0,1016.6,19.576189,122.22874,665.0,6.49,6,3,1,False
2023-01-05 07:00:00-08:00,12.203,92.68577,3.7,1016.6,25.925,115.497505,760.0,6.49,7,3,1,False
2023-01-05 08:00:00-08:00,12.003,96.11686,4.0,1016.5,20.774214,117.89718,805.0,6.49,8,3,1,False
2023-01-05 09:00:00-08:00,12.103001,96.75719,3.9,1017.1,21.370783,147.38077,795.0,6.49,9,3,1,False
2023-01-05 10:00:00-08:00,13.253,92.43878,1.4,1017.6,15.03835,227.9109,650.0,6.49,10,3,1,False
2023-01-05 11:00:00-08:00,14.303,85.21493,0.0,1017.7,11.841756,250.46326,610.0,6.49,11,3,1,False
2023-01-05 12:00:00-08:00,15.453,79.393715,0.1,1017.2,13.039754,263.6599,865.0,6.49,12,3,1,False
2023-01-05 13:00:00-08:00,13.853001,82.664154,1.9,1017.3,19.353138,251.56496,920.0,6.49,13,3,1,False
2023-01-05 14:00:00-08:00,14.653,81.40698,0.1,1017.7,15.03835,258.9591,610.0,6.49,14,3,1,False
2023-01-05 15:00:00-08:00,13.903,81.03856,0.0,1018.0,9.114471,260.9098,565.0,6.49,15,3,1,False
2023-01-05 16:00:00-08:00,13.553,82.07879,0.0,1018.3,9.693296,248.19853,510.0,6.49,16,3,1,False
2023-01-05 17:00:00-08:00,11.553,92.033646,0.8,1019.0,5.0142193,21.037588,325.0,6.49,17,3,1,False
2023-01-05 18:00:00-08:00,10.653,94.79879,0.8,1020.3,4.198285,30.963696,165.0,6.49,18,3,1,False
2023-01-05 19:00:00-08:00,11.103001,94.5008,0.2,1021.2,3.396233,32.005356,95.0,6.49,19,3,1,False
2023-01-05 20:00:00-08:00,8.603001,96.99654,0.0,1021.7,7.208994,92.86235,15.0,6.49,20,3,1,False
2023-01-05 21:00:00-08:00,7.653,97.63941,0.0,1022.5,7.42159,75.96373,25.0,6.49,21,3,1,False
2023-01-05 22:00:00-08:00,8.103001,94.37219,0.0,1023.2,6.12,61.92762,25.0,6.49,22,3,1,False
2023-01-05 23:00:00-08:00,7.9529996,93.40101,0.0,1023.5,4.829907,26.564985,20.0,6.49,23,3,1,False
2023-01-06 00:00:00-08:00,7.2029996,92.08293,0.0,1023.2,4.829907,26.564985,25.0,11.94,0,4,1,False
2023-01-06 01:00:00-08:00,6.7029996,92.6927,0.0,1023.0,4.6938257,32.471172,30.0,11.94,1,4,1,False
2023-01-06 02:00:00-08:00,6.053,93.95456,0.0,1022.8,4.39436,34.9921,20.0,11.94,2,4,1,False
2023-01-06 03:00:00-08:00,5.3529997,93.26665,0.0,1022.8,5.00128,30.256361,20.0,11.94,3,4,1,False
2023-01-06 04:00:00-08:00,6.803,95.626366,0.0,1022.3,2.968636,14.036275,25.0,11.94,4,4,1,False
2023-01-06 05:00:00-08:00,6.753,93.01701,0.0,1022.3,1.8,36.86999,35.0,11.94,5,4,1,False
2023-01-06 06:00:00-08:00,5.6029997,96.92469,0.0,1022.8,5.1544156,77.90526,35.0,11.94,6,4,1,False
2023-01-06 07:00:00-08:00,5.653,93.28236,0.0,1023.5,6.792466,57.99466,35.0,11.94,7,4,1,False
2023-01-06 08:00:00-08:00,7.2029996,87.4209,0.0,1024.0,6.0347,17.354122,35.0,11.94,8,4,1,False
2023-01-06 09:00:00-08:00,9.503,83.53771,0.0,1024.5,4.3349743,41.63345,70.0,11.94,9,4,1,False
2023-01-06 10:00:00-08:00,11.403,77.20952,0.0,1025.1,8.311245,85.03035,230.0,11.94,10,4,1,False
2023-01-06 11:00:00-08:00,12.903,72.13204,0.0,1024.5,8.209263,105.25517,450.0,11.94,11,4,1,False
2023-01-06 12:00:00-08:00,13.953,66.68077,0.0,1023.3,4.896529,107.10281,555.0,11.94,12,4,1,False
2023-01-06 13:00:00-08:00,14.653,62.866814,0.0,1022.7,1.609969,63.435013,670.0,11.94,13,4,1,False
2023-01-06 14:00:00-08:00,15.203,61.9321,0.0,1022.3,1.609969,116.56499,590.0,11.94,14,4,1,False
2023-01-06 15:00:00-08:00,15.453,63.90905,0.0,1022.4,7.42159,194.03627,470.0,11.94,15,4,1,False
2023-01-06 16:00:00-08:00,14.453,62.820835,0.0,1022.1,0.71999997,360.0,175.0,11.94,16,4,1,False
2023-01-06 17:00:00-08:00,11.653,82.948296,0.0,1021.5,4.2136917,340.0168,35.0,11.94,17,4,1,False
2023-01-06 18:00:00-08:00,11.253,80.6801,0.0,1021.6,4.452954,345.9637,15.0,11.94,18,4,1,False
2023-01-06 19:00:00-08:00,10.003,84.45801,0.0,1021.4,3.319036,347.4712,20.0,11.94,19,4,1,False
2023-01-06 20:00:00-08:00,9.803,81.8733,0.0,1022.0,6.618519,315.0001,35.0,11.94,20,4,1,False
2023-01-06 21:00:00-08:00,8.553,81.70938,0.0,1022.1,7.7879906,326.3099,40.0,11.94,21,4,1,False
2023-01-06 22:00:00-08:00,8.553,73.08264,0.0,1021.9,6.638072,347.4712,40.0,11.94,22,4,1,False
2023-01-06 23:00:00-08:00,7.9029994,74.78445,0.0,1021.3,8.905908,14.036275,35.0,11.94,23,4,1,False
2023-01-07 00:00:00-08:00,6.903,78.11989,0.0,1020.8,5.634891,26.564985,40.0,9.27,0,5,1,True
2023-01-07 01:00:00-08:00,6.9529996,77.57835,0.0,1020.5,4.802999,12.99463,40.0,9.27,1,5,1,True
2023-01-07 02:00:00-08:00,6.253,78.57365,0.0,1020.5,6.439876,26.564985,40.0,9.27,2,5,1,True
2023-01-07 03:00:00-08:00,9.303,55.93772,0.0,1020.7,4.6938252,4.398633,40.0,9.27,3,5,1,True
2023-01-07 04:00:00-08:00,8.803,58.27268,0.0,1020.7,7.342588,11.3098955,45.0,9.27,4,5,1,True
2023-01-07 05:00:00-08:00,9.253,52.97663,0.0,1020.6,8.557102,22.249071,50.0,9.27,5,5,1,True
2023-01-07 06:00:00-08:00,9.603001,49.17984,0.0,1021.0,8.12197,12.804273,50.0,9.27,6,5,1,True
2023-01-07 07:00:00-08:00,10.203,46.559513,0.0,1021.3,7.42159,39.09386,45.0,9.27,7,5,1,True
2023-01-07 08:00:00-08:00,10.403,57.84884,0.0,1021.4,7.145796,49.085716,50.0,9.27,8,5,1,True
2023-01-07 09:00:00-08:00,13.053,44.577454,0.0,1021.7,4.3349743,41.63345,70.0,9.27,9,5,1,True
2023-01-07 10:00:00-08:00,15.003,42.496742,0.0,1022.0,2.2768397,18.435053,135.0,9.27,10,5,1,True
2023-01-07 11:00:00-08:00,15.903,44.134296,0.0,1021.8,1.835647,78.6901,205.0,9.27,11,5,1,True
2023-01-07 12:00:00-08:00,17.403,45.027893,0.0,1020.8,2.8116899,140.19447,335.0,9.27,12,5,1,True
2023-01-07 13:00:00-08:00,17.853,47.388813,0.0,1020.5,5.7599998,180.0,465.0,9.27,13,5,1,True
2023-01-07 14:00:00-08:00,18.103,48.1137,0.0,1020.2,8.891344,201.37068,410.0,9.27,14,5,1,True
2023-01-07 15:00:00-08:00,16.703001,56.851395,0.0,1020.3,10.464797,220.81499,265.0,9.27,15,5,1,True
2023-01-07 16:00:00-08:00,16.653,66.35822,0.0,1019.3,4.32,180.0,85.0,9.27,16,5,1,True
2023-01-07 17:00:00-08:00,13.303,80.15006,0.0,1019.8,8.913181,226.63654,45.0,9.27,17,5,1,True
2023-01-07 18:00:00-08:00,13.253,77.4995,0.0,1020.0,4.8433046,311.98712,20.0,9.27,18,5,1,True
2023-01-07 19:00:00-08:00,13.403,73.208565,0.0,1020.2,2.9024127,262.8751,20.0,9.27,19,5,1,True
2023-01-07 20:00:00-08:00,11.353001,82.91151,0.0,1020.7,6.638072,282.5288,35.0,9.27,20,5,1,True
2023-01-07 21:00:00-08:00,10.453,80.29494,0.0,1021.0,6.439876,333.43503,20.0,9.27,21,5,1,True
2023-01-07 22:00:00-08:00,12.803,50.968624,0.0,1021.0,2.3051248,38.65983,15.0,9.27,22,5,1,True
2023-01-07 23:00:00-08:00,9.303,73.73244,0.0,1021.1,8.311245,107.650215,15.0,9.27,23,5,1,True
2023-01-08 00:00:00-08:00,8.453,83.700356,0.0,1020.7,8.350138,82.56869,25.0,6.97,0,6,1,True
2023-01-08 01:00:00-08:00,9.203,70.19143,0.0,1021.1,3.219938,333.43503,45.0,6.97,1,6,1,True
2023-01-08 02:00:00-08:00,10.803,56.32848,0.0,1021.1,3.2399998,270.0,50.0,6.97,2,6,1,True
2023-01-08 03:00:00-08:00,8.903,60.42562,0.0,1021.2,5.2416787,15.945477,35.0,6.97,3,6,1,True
2023-01-08 04:00:00-08:00,10.303,60.338543,0.0,1020.6,5.1919937,56.309914,15.0,6.97,4,6,1,True
2023-01-08 05:00:00-08:00,10.453,55.046425,0.0,1021.2,1.9386592,338.19852,10.0,6.97,5,6,1,True
2023-01-08 06:00:00-08:00,10.703,46.872982,0.0,1022.0,2.6208394,15.945477,15.0,6.97,6,6,1,True
2023-01-08 07:00:00-08:00,9.053,57.092354,0.2,1022.1,8.404285,43.26433,20.0,6.97,7,6,1,True
2023-01-08 08:00:00-08:00,9.353001,66.61538,0.0,1022.2,6.439876,63.435013,30.0,6.97,8,6,1,True
2023-01-08 09:00:00-08:00,11.953,66.25136,0.0,1022.6,6.489992,70.559875,45.0,6.97,9,6,1,True
2023-01-08 10:00:00-08:00,13.503,64.78763,0.0,1022.9,2.9024127,97.12492,210.0,6.97,10,6,1,True
2023-01-08 11:00:00-08:00,14.953,61.244274,0.0,1022.6,0.5091169,135.0001,275.0,6.97,11,6,1,True
2023-01-08 12:00:00-08:00,15.603001,57.550068,0.0,1021.6,1.8,306.86996,385.0,6.97,12,6,1,True
2023-01-08 13:00:00-08:00,15.8029995,57.207993,0.0,1021.0,2.5455842,261.87,495.0,6.97,13,6,1,True
2023-01-08 14:00:00-08:00,16.353,57.15103,0.0,1020.3,2.9024127,262.8751,255.0,6.97,14,6,1,True
2023-01-08 15:00:00-08:00,16.253,59.301456,0.0,1019.8,2.9024127,262.8751,180.0,6.97,15,6,1,True
2023-01-08 16:00:00-08:00,15.653,74.591965,0.0,1019.8,3.219938,243.43501,85.0,6.97,16,6,1,True
2023-01-08 17:00:00-08:00,15.003,81.18454,0.0,1019.9,4.6102495,308.65982,40.0,6.97,17,6,1,True
2023-01-08 18:00:00-08:00,14.353001,79.49962,0.0,1020.0,5.00128,120.256355,35.0,6.97,18,6,1,True
2023-01-08 19:00:00-08:00,13.353001,88.858864,0.0,1020.7,8.049845,206.56499,20.0,6.97,19,6,1,True
2023-01-08 20:00:00-08:00,12.803,87.35055,0.1,1021.5,10.182337,278.13,25.0,6.97,20,6,1,True
2023-01-08 21:00:00-08:00,12.253,85.85235,0.6,1021.6,8.669949,318.36655,35.0,6.97,21,6,1,True
2023-01-08 22:00:00-08:00,12.353001,85.86265,0.1,1021.4,5.4119864,3.8140097,40.0,6.97,22,6,1,True
2023-01-08 23:00:00-08:00,12.503,86.165306,0.0,1021.3,4.379589,80.53775,50.0,6.97,23,6,1,True
2023-01-09 00:00:00-08:00,12.353001,87.89316,0.0,1020.4,7.2359104,95.7105,70.0,1.58,0,0,1,False
2023-01-09 01:00:00-08:00,11.953,89.03988,0.0,1020.4,8.78872,124.992096,170.0,1.58,1,0,1,False
2023-01-09 02:00:00-08:00,12.003,76.52046,0.1,1020.5,14.007655,115.906456,150.0,1.58,2,0,1,False
2023-01-09 03:00:00-08:00,11.603001,78.83357,0.0,1020.2,11.770403,113.42871,220.0,1.58,3,0,1,False
2023-01-09 04:00:00-08:00,12.053,82.44027,0.0,1019.9,10.587918,125.311295,290.0,1.58,4,0,1,False
2023-01-09 05:00:00-08:00,11.903,81.86731,0.3,1020.1,11.770403,113.42871,340.0,1.58,5,0,1,False
2023-01-09 06:00:00-08:00,11.103001,79.02827,0.9,1021.1,13.698934,93.012726,380.0,1.58,6,0,1,False
2023-01-09 07:00:00-08:00,10.803,75.8029,1.8,1021.2,18.289274,100.20392,395.0,1.58,7,0,1,False
2023-01-09 08:00:00-08:00,10.403,77.58197,1.4,1021.3,20.532627,92.009514,410.0,1.58,8,0,1,False
2023-01-09 09:00:00-08:00,10.553,81.136024,2.7,1021.4,20.364674,81.86999,430.0,1.58,9,0,1,False
2023-01-09 10:00:00-08:00,11.653,78.84099,0.7,1020.9,20.316889,82.875084,485.0,1.58,10,0,1,False
2023-01-09 11:00:00-08:00,12.503,78.70049,1.4,1020.9,18.416384,94.48453,575.0,1.58,11,0,1,False
2023-01-09 12:00:00-08:00,12.453,86.16026,0.9,1019.5,18.0,90.0,600.0,1.58,12,0,1,False
2023-01-09 13:00:00-08:00,13.603001,89.17292,0.2,1018.3,18.723461,127.971664,635.0,1.58,13,0,1,False
2023-01-09 14:00:00-08:00,14.503,91.60866,1.9,1018.0,20.00512,149.74365,645.0,1.58,14,0,1,False
2023-01-09 15:00:00-08:00,14.503,92.50934,1.4,1017.6,22.077717,155.94266,575.0,1.58,15,0,1,False
2023-01-09 16:00:00-08:00,13.303,92.74621,1.9,1018.4,17.727943,113.962494,540.0,1.58,16,0,1,False
2023-01-09 17:00:00-08:00,13.303,95.84101,2.5,1018.1,18.875126,124.902565,500.0,1.58,17,0,1,False
2023-01-09 18:00:00-08:00,13.453,96.790695,1.3,1018.6,19.107151,137.29063,540.0,1.58,18,0,1,False
2023-01-09 19:00:00-08:00,13.353001,98.38258,2.2,1017.9,19.008545,127.30403,550.0,1.58,19,0,1,False
2023-01-09 20:00:00-08:00,13.553,98.064865,5.5,1017.4,22.90743,149.80847,525.0,1.58,20,0,1,False
2023-01-09 21:00:00-08:00,13.453,98.38383,7.5,1016.9,24.482647,143.97253,525.0,1.58,21,0,1,False
2023-01-09 22:00:00-08:00,13.353001,99.02677,3.0,1016.2,30.918108,152.24155,565.0,1.58,22,0,1,False
2023-01-09 23:00:00-08:00,13.103001,99.34898,12.3,1016.7,20.87379,135.0001,595.0,1.58,23,0,1,False
2023-01-10 00:00:00-08:00,13.903,99.03091,5.4,1016.2,23.906818,161.56496,490.0,4.24,0,1,1,False
2023-01-10 01:00:00-08:00,13.553,99.675156,4.0,1016.7,22.79684,164.4274,440.0,4.24,1,1,1,False
2023-01-10 02:00:00-08:00,13.553,99.35126,4.3,1017.6,9.107359,161.56496,310.0,4.24,2,1,1,False
2023-01-10 03:00:00-08:00,13.103001,99.674034,3.0,1016.8,15.629972,97.94338,275.0,4.24,3,1,1,False
2023-01-10 04:00:00-08:00,12.803,100.0,6.7,1017.0,10.464798,93.945114,310.0,4.24,4,1,1,False
2023-01-10 05:00:00-08:00,12.203,100.0,0.8,1016.8,15.941944,83.51703,360.0,4.24,5,1,1,False
2023-01-10 06:00:00-08:00,12.103001,99.34389,0.8,1016.7,16.595179,86.26868,350.0,4.24,6,1,1,False
2023-01-10 07:00:00-08:00,11.903,98.03998,6.6,1016.7,15.111424,77.619255,370.0,4.24,7,1,1,False
2023-01-10 08:00:00-08:00,11.653,95.15411,4.4,1015.9,20.192118,78.6901,450.0,4.24,8,1,1,False
